Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
100 43802 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9384e+22 4 500000000000000000000 41286 10 1e+21 2 9.608829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.0522666666666666e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 3.1801797619047617e+21 0 1.3986805638805638e+21 0 1.185046758796759e+21 0 1.5872348235098235e+21 0 1.62926206016206e+21
101 43827 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9376e+22 4 500000000000000000000 41286 10 1e+21 2 9.606329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.0122666666666666e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 0 3.1988464285714287e+21 0 1.4085138972138972e+21 0 1.1928800921300923e+21 0 1.594568156843157e+21 0 1.6365953934953934e+21
102 43852 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.937e+22 4 500000000000000000000 41286 10 1e+21 2 9.601329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 972266666666666600000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.217513095238095e+21 0 1.4163472305472306e+21 0 1.2032134254634255e+21 0 1.6019014901764902e+21 0 1.643928726828727e+21
103 43877 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9366e+22 4 500000000000000000000 41286 10 1e+21 2 9.593829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 932266666666666600000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 3.238679761904762e+21 0 1.4236805638805638e+21 0 1.211046758796759e+21 0 1.6112348235098235e+21 0 1.65326206016206e+21
104 43902 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9356e+22 4 500000000000000000000 41286 10 1e+21 2 9.588829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 892266666666666600000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.2573464285714286e+21 0 1.4315138972138972e+21 0 1.216380092130092e+21 0 1.618568156843157e+21 0 1.6605953934953934e+21
105 43927 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9352e+22 4 500000000000000000000 41286 10 1e+21 2 9.586329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 852266666666666600000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.2785130952380955e+21 0 1.4388472305472305e+21 0 1.2217134254634254e+21 0 1.6259014901764902e+21 0 1.667928726828727e+21
106 43952 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9346e+22 4 500000000000000000000 41286 10 1e+21 2 9.583829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 812266666666666600000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 3.297179761904762e+21 0 1.446180563880564e+21 0 1.227046758796759e+21 0 1.6332348235098235e+21 0 1.6797620601620603e+21
107 43977 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9338e+22 4 500000000000000000000 41286 10 1e+21 2 9.581329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 772266666666666600000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 3.3158464285714285e+21 0 1.4540138972138973e+21 0 1.2348800921300923e+21 0 1.640568156843157e+21 0 1.6870953934953935e+21
108 44002 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9334e+22 4 500000000000000000000 41286 10 1e+21 2 9.576329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 732266666666666600000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.3345130952380955e+21 0 1.4638472305472305e+21 0 1.2452134254634255e+21 0 1.6499014901764902e+21 0 1.6944287268287267e+21
109 44027 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9326e+22 4 500000000000000000000 41286 10 1e+21 2 9.568829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 692266666666666600000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.355679761904762e+21 0 1.471180563880564e+21 0 1.253046758796759e+21 0 1.6572348235098235e+21 0 1.7017620601620603e+21
110 44052 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.932e+22 4 500000000000000000000 41286 10 1e+21 2 9.563829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 652266666666666600000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.3743464285714283e+21 0 1.4790138972138973e+21 0 1.258380092130092e+21 0 1.664568156843157e+21 0 1.7090953934953935e+21
111 44077 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9316e+22 4 500000000000000000000 41286 10 1e+21 2 9.561329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 612266666666666600000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 3.395513095238095e+21 0 1.4863472305472306e+21 0 1.2637134254634254e+21 0 1.6739014901764902e+21 0 1.7184287268287267e+21
112 44102 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9306e+22 4 500000000000000000000 41286 10 1e+21 2 9.558829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 572266666666666700000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 3.4141797619047617e+21 0 1.4916805638805638e+21 0 1.269046758796759e+21 0 1.6812348235098235e+21 0 1.72826206016206e+21
113 44127 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9302e+22 4 500000000000000000000 41286 10 1e+21 2 9.556329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 532266666666666700000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.4328464285714287e+21 0 1.5015138972138972e+21 0 1.2768800921300923e+21 0 1.688568156843157e+21 0 1.7355953934953934e+21
114 44152 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9296e+22 4 500000000000000000000 41286 10 1e+21 2 9.551329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 492266666666666700000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.451513095238095e+21 0 1.5113472305472306e+21 0 1.2872134254634255e+21 0 1.6959014901764902e+21 0 1.744928726828727e+21
115 44177 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9288e+22 4 500000000000000000000 41286 10 1e+21 2 9.543829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 452266666666666700000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 3.472679761904762e+21 0 1.5166805638805638e+21 0 1.295046758796759e+21 0 1.7032348235098235e+21 0 1.75226206016206e+21
116 44202 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9284e+22 4 500000000000000000000 41286 10 1e+21 2 9.538829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 412266666666666700000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.4913464285714286e+21 0 1.5265138972138972e+21 0 1.300380092130092e+21 0 1.712568156843157e+21 0 1.7595953934953934e+21
117 44227 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9276e+22 4 500000000000000000000 41286 10 1e+21 2 9.536329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 372266666666666700000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.5125130952380955e+21 0 1.5338472305472305e+21 0 1.3057134254634254e+21 0 1.7199014901764902e+21 0 1.766928726828727e+21
118 44252 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.927e+22 4 500000000000000000000 41286 10 1e+21 2 9.533829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 332266666666666700000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.531179761904762e+21 0 1.539180563880564e+21 0 1.311046758796759e+21 0 1.7272348235098235e+21 0 1.7767620601620603e+21
119 44277 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9266e+22 4 500000000000000000000 41286 10 1e+21 2 9.531329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 292266666666666660000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.5498464285714285e+21 0 1.5490138972138973e+21 0 1.3188800921300923e+21 0 1.736568156843157e+21 0 1.7860953934953935e+21
120 44302 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9256e+22 4 500000000000000000000 41286 10 1e+21 2 9.526329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 252266666666666660000 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 3.5685130952380955e+21 0 1.5568472305472305e+21 0 1.3292134254634255e+21 0 1.7439014901764902e+21 0 1.7934287268287267e+21
121 44327 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9252e+22 4 500000000000000000000 41286 10 1e+21 2 9.518829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 212266666666666660000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.589679761904762e+21 0 1.564180563880564e+21 0 1.337046758796759e+21 0 1.7512348235098235e+21 0 1.8007620601620603e+21
122 44352 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9246e+22 4 500000000000000000000 41286 10 1e+21 2 9.513829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 172266666666666660000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 3.6083464285714283e+21 0 1.5740138972138973e+21 0 1.342380092130092e+21 0 1.758568156843157e+21 0 1.8100953934953935e+21
123 44377 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9238e+22 4 500000000000000000000 41286 10 1e+21 2 9.511329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 132266666666666670000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 3.629513095238095e+21 0 1.5793472305472306e+21 0 1.3477134254634254e+21 0 1.7659014901764902e+21 0 1.8174287268287267e+21
124 44402 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9234e+22 4 500000000000000000000 41286 10 1e+21 2 9.508829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 92266666666666670000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 3.6481797619047617e+21 0 1.5866805638805638e+21 0 1.353046758796759e+21 0 1.7752348235098235e+21 0 1.82726206016206e+21
125 44427 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9226e+22 4 500000000000000000000 41286 10 1e+21 2 9.506329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 52266666666666660000 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.6668464285714287e+21 0 1.5965138972138972e+21 0 1.3608800921300923e+21 0 1.782568156843157e+21 0 1.8345953934953934e+21
126 44452 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.922e+22 4 500000000000000000000 41286 10 1e+21 2 9.501329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 12266666666666666000 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 -1 3 4 0 0 1 1 1 2 -1 3 6 0 0 1 1 1 2 -1 3 6 0 0 1 1 1 2 -1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 3.679113095238095e+21 0 1.5990138972138973e+21 0 1.3658800921300923e+21 0 1.784568156843157e+21 0 1.8365953934953934e+21
127 44477 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9216e+22 4 500000000000000000000 41286 10 1e+21 2 9.493829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.681613095238095e+21 0 1.6010138972138973e+21 0 1.368380092130092e+21 0 1.788568156843157e+21 0 1.8405953934953934e+21
128 44497 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9206e+22 4 500000000000000000000 41286 10 1e+21 2 9.488829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.681613095238095e+21 0 1.6035138972138972e+21 0 1.368380092130092e+21 0 1.788568156843157e+21 0 1.8405953934953934e+21
129 44517 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9206e+22 4 500000000000000000000 41286 10 1e+21 2 9.486329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6841130952380955e+21 0 1.6055138972138972e+21 0 1.368380092130092e+21 0 1.792568156843157e+21 0 1.8445953934953934e+21
130 44537 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9196e+22 4 500000000000000000000 41286 10 1e+21 2 9.483829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.6841130952380955e+21 0 1.6055138972138972e+21 0 1.368380092130092e+21 0 1.792568156843157e+21 0 1.8470953934953935e+21
131 44557 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9196e+22 4 500000000000000000000 41286 10 1e+21 2 9.481329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6841130952380955e+21 0 1.6075138972138972e+21 0 1.368380092130092e+21 0 1.796568156843157e+21 0 1.8510953934953935e+21
132 44577 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9186e+22 4 500000000000000000000 41286 10 1e+21 2 9.481329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.6841130952380955e+21 0 1.6100138972138973e+21 0 1.3708800921300923e+21 0 1.796568156843157e+21 0 1.8510953934953935e+21
133 44597 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9186e+22 4 500000000000000000000 41286 10 1e+21 2 9.476329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.6841130952380955e+21 0 1.6145138972138972e+21 0 1.373380092130092e+21 0 1.800568156843157e+21 0 1.8550953934953935e+21
134 44617 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9176e+22 4 500000000000000000000 41286 10 1e+21 2 9.471329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.6866130952380953e+21 0 1.6145138972138972e+21 0 1.3758800921300923e+21 0 1.800568156843157e+21 0 1.8550953934953935e+21
